,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,date
1161,50,blue-collar,married,primary,no,362,yes,no,unknown,201,2,-1,0,unknown,2008-05-08
1162,31,self-employed,single,tertiary,no,120,yes,no,unknown,239,2,-1,0,unknown,2008-05-08
1163,32,admin.,single,secondary,no,89,yes,yes,unknown,308,3,-1,0,unknown,2008-05-08
1164,30,services,married,secondary,no,442,yes,no,unknown,137,2,-1,0,unknown,2008-05-08
1165,32,management,single,tertiary,no,111,yes,no,unknown,162,2,-1,0,unknown,2008-05-08
1166,29,technician,single,secondary,no,247,yes,no,unknown,134,1,-1,0,unknown,2008-05-08
1167,30,admin.,divorced,secondary,no,1,yes,no,unknown,175,5,-1,0,unknown,2008-05-08
1168,34,management,married,primary,no,6,yes,no,unknown,125,3,-1,0,unknown,2008-05-08
1169,34,blue-collar,single,secondary,yes,-947,yes,no,unknown,211,3,-1,0,unknown,2008-05-08
1170,41,blue-collar,married,primary,no,191,yes,no,unknown,67,1,-1,0,unknown,2008-05-08
1171,36,blue-collar,married,secondary,no,-147,yes,no,unknown,156,1,-1,0,unknown,2008-05-08
1172,31,technician,single,tertiary,no,703,yes,no,unknown,943,2,-1,0,unknown,2008-05-08
1173,39,blue-collar,married,primary,no,70,no,no,unknown,813,1,-1,0,unknown,2008-05-08
1174,36,technician,married,secondary,no,83,yes,no,unknown,178,1,-1,0,unknown,2008-05-08
1175,39,blue-collar,married,secondary,no,125,yes,no,unknown,142,1,-1,0,unknown,2008-05-08
1176,37,blue-collar,married,primary,no,190,yes,yes,unknown,194,1,-1,0,unknown,2008-05-08
1177,52,blue-collar,married,secondary,no,46,yes,no,unknown,132,1,-1,0,unknown,2008-05-08
1178,25,management,single,tertiary,no,1348,yes,no,unknown,109,1,-1,0,unknown,2008-05-08
1179,42,technician,married,secondary,no,420,yes,no,unknown,94,1,-1,0,unknown,2008-05-08
1180,27,services,divorced,secondary,no,96,yes,no,unknown,31,1,-1,0,unknown,2008-05-08
1181,42,blue-collar,married,primary,no,271,yes,no,unknown,84,4,-1,0,unknown,2008-05-08
1182,29,admin.,divorced,secondary,no,1320,yes,yes,unknown,489,1,-1,0,unknown,2008-05-08
1183,38,blue-collar,married,primary,no,54,yes,no,unknown,180,1,-1,0,unknown,2008-05-08
1184,42,entrepreneur,married,primary,no,198,yes,no,unknown,314,1,-1,0,unknown,2008-05-08
1185,35,self-employed,married,primary,no,1094,yes,no,unknown,207,1,-1,0,unknown,2008-05-08
1186,41,management,married,tertiary,no,141,yes,yes,unknown,146,3,-1,0,unknown,2008-05-08
1187,57,retired,married,primary,no,207,yes,no,unknown,193,1,-1,0,unknown,2008-05-08
1188,36,blue-collar,married,secondary,no,-206,yes,no,unknown,177,2,-1,0,unknown,2008-05-08
1189,56,management,divorced,tertiary,no,177,yes,no,unknown,1040,1,-1,0,unknown,2008-05-08
1190,33,blue-collar,divorced,primary,no,176,yes,no,unknown,622,1,-1,0,unknown,2008-05-08
1191,41,entrepreneur,divorced,tertiary,no,-413,yes,no,unknown,170,2,-1,0,unknown,2008-05-08
1192,33,blue-collar,married,primary,no,-81,yes,no,unknown,267,1,-1,0,unknown,2008-05-08
1193,35,management,divorced,tertiary,no,3837,yes,no,unknown,1084,1,-1,0,unknown,2008-05-08
1194,43,management,married,tertiary,no,870,yes,yes,unknown,528,1,-1,0,unknown,2008-05-08
1195,36,admin.,single,secondary,no,206,yes,no,unknown,183,1,-1,0,unknown,2008-05-08
1196,37,technician,married,secondary,no,316,yes,no,unknown,238,1,-1,0,unknown,2008-05-08
1197,51,management,married,primary,yes,57,yes,yes,unknown,61,1,-1,0,unknown,2008-05-08
1198,28,housemaid,divorced,primary,no,1,yes,no,unknown,923,1,-1,0,unknown,2008-05-08
1199,43,blue-collar,married,secondary,yes,-7,no,no,unknown,70,1,-1,0,unknown,2008-05-08
1200,32,blue-collar,single,primary,no,611,yes,no,unknown,541,3,-1,0,unknown,2008-05-08
1201,36,entrepreneur,single,secondary,no,157,yes,no,unknown,41,1,-1,0,unknown,2008-05-08
1202,33,unemployed,single,secondary,no,233,yes,no,unknown,221,4,-1,0,unknown,2008-05-08
1203,39,admin.,married,secondary,no,419,yes,yes,unknown,35,1,-1,0,unknown,2008-05-08
1204,28,blue-collar,married,secondary,no,134,yes,no,unknown,262,1,-1,0,unknown,2008-05-08
1205,26,technician,single,secondary,no,2087,no,no,unknown,151,1,-1,0,unknown,2008-05-08
1206,40,technician,married,tertiary,no,103,yes,no,unknown,135,2,-1,0,unknown,2008-05-08
1207,44,housemaid,married,secondary,no,281,yes,no,unknown,604,1,-1,0,unknown,2008-05-08
1208,34,management,married,tertiary,no,133,yes,no,unknown,65,1,-1,0,unknown,2008-05-08
1209,47,blue-collar,married,primary,no,1865,yes,no,unknown,380,3,-1,0,unknown,2008-05-08
1210,55,blue-collar,single,tertiary,no,325,yes,no,unknown,693,1,-1,0,unknown,2008-05-08
1211,48,blue-collar,divorced,primary,no,-18,yes,no,unknown,11,1,-1,0,unknown,2008-05-08
1212,36,blue-collar,single,primary,no,49,yes,no,unknown,405,1,-1,0,unknown,2008-05-08
1213,31,management,single,tertiary,no,7444,yes,yes,unknown,20,1,-1,0,unknown,2008-05-08
1214,30,management,single,tertiary,no,59,yes,yes,unknown,202,1,-1,0,unknown,2008-05-08
1215,46,blue-collar,married,primary,no,45,yes,no,unknown,235,1,-1,0,unknown,2008-05-08
1216,30,admin.,single,secondary,no,387,yes,no,unknown,75,1,-1,0,unknown,2008-05-08
1217,32,blue-collar,single,secondary,no,5,yes,yes,unknown,134,1,-1,0,unknown,2008-05-08
1218,48,blue-collar,single,unknown,no,71,yes,no,unknown,101,2,-1,0,unknown,2008-05-08
1219,48,admin.,single,secondary,no,96,yes,no,unknown,255,1,-1,0,unknown,2008-05-08
1220,36,services,single,tertiary,no,72,yes,no,unknown,80,1,-1,0,unknown,2008-05-08
1221,41,admin.,single,secondary,no,1715,yes,no,unknown,462,1,-1,0,unknown,2008-05-08
1222,49,admin.,single,primary,no,181,yes,no,unknown,161,3,-1,0,unknown,2008-05-08
1223,26,blue-collar,married,secondary,yes,20,yes,no,unknown,200,1,-1,0,unknown,2008-05-08
1224,38,management,married,secondary,no,65,yes,no,unknown,56,1,-1,0,unknown,2008-05-08
1225,27,student,single,secondary,no,81,yes,no,unknown,238,1,-1,0,unknown,2008-05-08
1226,51,retired,married,secondary,no,226,yes,yes,unknown,418,1,-1,0,unknown,2008-05-08
1227,33,admin.,divorced,secondary,no,1128,yes,no,unknown,139,2,-1,0,unknown,2008-05-08
1228,53,unemployed,married,secondary,no,582,yes,no,unknown,96,2,-1,0,unknown,2008-05-08
1229,36,technician,married,secondary,no,5611,yes,no,unknown,39,1,-1,0,unknown,2008-05-08
1230,48,technician,divorced,secondary,no,177,yes,no,unknown,471,1,-1,0,unknown,2008-05-08
1231,27,admin.,single,secondary,no,181,yes,no,unknown,231,2,-1,0,unknown,2008-05-08
1232,42,technician,married,secondary,no,0,yes,no,unknown,66,2,-1,0,unknown,2008-05-08
1233,61,blue-collar,married,primary,no,734,yes,no,unknown,204,1,-1,0,unknown,2008-05-08
1234,31,self-employed,married,tertiary,no,322,yes,no,unknown,159,1,-1,0,unknown,2008-05-08
1235,37,blue-collar,single,secondary,no,134,yes,no,unknown,200,1,-1,0,unknown,2008-05-08
1236,34,entrepreneur,married,tertiary,no,10350,yes,no,unknown,187,3,-1,0,unknown,2008-05-08
1237,55,technician,married,unknown,no,84,yes,no,unknown,166,1,-1,0,unknown,2008-05-08
1238,24,services,married,secondary,no,620,yes,no,unknown,144,1,-1,0,unknown,2008-05-08
1239,41,technician,married,unknown,no,254,yes,no,unknown,690,1,-1,0,unknown,2008-05-08
1240,34,blue-collar,single,primary,no,0,yes,no,unknown,323,1,-1,0,unknown,2008-05-08
1241,29,blue-collar,married,secondary,no,5903,yes,no,unknown,194,1,-1,0,unknown,2008-05-08
1242,42,blue-collar,single,primary,no,134,yes,yes,unknown,82,1,-1,0,unknown,2008-05-08
1243,45,services,married,secondary,no,1381,yes,no,unknown,269,1,-1,0,unknown,2008-05-08
1244,49,management,married,secondary,no,104,yes,no,unknown,285,1,-1,0,unknown,2008-05-08
1245,26,blue-collar,single,primary,no,318,yes,no,unknown,101,1,-1,0,unknown,2008-05-08
1246,35,technician,single,secondary,no,2151,yes,no,unknown,294,1,-1,0,unknown,2008-05-08
1247,49,services,married,secondary,no,-8,yes,no,unknown,1119,1,-1,0,unknown,2008-05-08
1248,44,blue-collar,married,primary,no,185,yes,no,unknown,249,1,-1,0,unknown,2008-05-08
1249,41,management,married,tertiary,no,1773,no,no,unknown,106,1,-1,0,unknown,2008-05-08
1250,50,blue-collar,married,primary,no,40,yes,no,unknown,152,1,-1,0,unknown,2008-05-08
1251,58,retired,married,tertiary,no,44,yes,no,unknown,12,2,-1,0,unknown,2008-05-08
1252,43,blue-collar,married,secondary,no,0,yes,no,unknown,187,1,-1,0,unknown,2008-05-08
1253,34,management,married,tertiary,no,0,yes,no,unknown,214,2,-1,0,unknown,2008-05-08
1254,57,admin.,divorced,secondary,no,3058,yes,no,unknown,268,1,-1,0,unknown,2008-05-08
1255,43,services,divorced,secondary,no,130,yes,no,unknown,193,1,-1,0,unknown,2008-05-08
1256,38,services,married,secondary,no,507,yes,no,unknown,95,1,-1,0,unknown,2008-05-08
1257,35,self-employed,married,tertiary,no,844,yes,no,unknown,60,1,-1,0,unknown,2008-05-08
1258,49,admin.,married,primary,no,458,yes,no,unknown,381,1,-1,0,unknown,2008-05-08
1259,33,blue-collar,married,primary,yes,-744,yes,no,unknown,206,1,-1,0,unknown,2008-05-08
1260,60,retired,married,primary,no,-2,yes,no,unknown,75,1,-1,0,unknown,2008-05-08
1261,33,technician,single,tertiary,no,129,yes,no,unknown,128,1,-1,0,unknown,2008-05-08
1262,33,services,divorced,secondary,no,411,yes,no,unknown,216,1,-1,0,unknown,2008-05-08
1263,47,management,married,tertiary,no,643,yes,no,unknown,155,1,-1,0,unknown,2008-05-08
1264,37,technician,single,unknown,no,391,yes,no,unknown,103,3,-1,0,unknown,2008-05-08
1265,34,blue-collar,married,secondary,no,80,yes,yes,unknown,494,1,-1,0,unknown,2008-05-08
1266,32,technician,single,secondary,no,10,yes,no,unknown,107,1,-1,0,unknown,2008-05-08
1267,36,admin.,married,secondary,no,114,yes,yes,unknown,147,1,-1,0,unknown,2008-05-08
1268,40,blue-collar,single,secondary,no,1,yes,no,unknown,190,1,-1,0,unknown,2008-05-08
1269,57,management,married,tertiary,no,1341,yes,no,unknown,339,2,-1,0,unknown,2008-05-08
1270,48,blue-collar,married,primary,no,4,yes,no,unknown,198,1,-1,0,unknown,2008-05-08
1271,26,blue-collar,married,secondary,no,2770,yes,no,unknown,141,1,-1,0,unknown,2008-05-08
1272,30,management,single,tertiary,no,5956,yes,no,unknown,255,1,-1,0,unknown,2008-05-08
1273,41,admin.,married,secondary,no,55,yes,no,unknown,1120,2,-1,0,unknown,2008-05-08
1274,30,self-employed,married,secondary,no,131,yes,no,unknown,306,1,-1,0,unknown,2008-05-08
1275,35,management,married,tertiary,no,1942,yes,no,unknown,249,1,-1,0,unknown,2008-05-08
1276,36,entrepreneur,married,unknown,no,298,yes,no,unknown,215,1,-1,0,unknown,2008-05-08
1277,52,technician,married,secondary,no,291,no,no,unknown,143,1,-1,0,unknown,2008-05-08
1278,45,blue-collar,married,primary,no,85,yes,no,unknown,162,1,-1,0,unknown,2008-05-08
1279,35,management,single,tertiary,no,797,yes,no,unknown,81,1,-1,0,unknown,2008-05-08
1280,46,blue-collar,single,secondary,no,152,yes,no,unknown,33,4,-1,0,unknown,2008-05-08
1281,39,blue-collar,married,primary,no,481,yes,no,unknown,204,1,-1,0,unknown,2008-05-08
1282,38,management,married,tertiary,no,66,yes,no,unknown,124,1,-1,0,unknown,2008-05-08
1283,38,blue-collar,married,secondary,no,4586,yes,no,unknown,784,1,-1,0,unknown,2008-05-08
1284,31,technician,single,tertiary,no,1798,yes,no,unknown,393,1,-1,0,unknown,2008-05-08
1285,39,management,single,tertiary,no,220,yes,no,unknown,87,2,-1,0,unknown,2008-05-08
1286,32,blue-collar,married,secondary,no,715,yes,no,unknown,108,2,-1,0,unknown,2008-05-08
1287,32,services,married,secondary,no,442,yes,no,unknown,207,1,-1,0,unknown,2008-05-08
1288,26,student,single,secondary,no,85,yes,no,unknown,278,2,-1,0,unknown,2008-05-08
1289,35,technician,married,secondary,no,319,yes,no,unknown,74,1,-1,0,unknown,2008-05-08
1290,26,blue-collar,single,secondary,no,-29,yes,no,unknown,196,1,-1,0,unknown,2008-05-08
1291,33,admin.,single,secondary,no,303,no,no,unknown,149,1,-1,0,unknown,2008-05-08
1292,41,unknown,single,primary,no,2398,yes,no,unknown,287,2,-1,0,unknown,2008-05-08
1293,30,entrepreneur,married,secondary,no,31,no,no,unknown,229,1,-1,0,unknown,2008-05-08
1294,36,technician,single,secondary,no,1832,yes,no,unknown,154,1,-1,0,unknown,2008-05-08
1295,46,services,married,secondary,no,2019,yes,no,unknown,357,1,-1,0,unknown,2008-05-08
1296,30,blue-collar,married,primary,no,3,yes,no,unknown,147,1,-1,0,unknown,2008-05-08
1297,46,services,married,secondary,no,397,no,no,unknown,93,1,-1,0,unknown,2008-05-08
1298,38,technician,married,tertiary,no,1161,yes,no,unknown,665,1,-1,0,unknown,2008-05-08
1299,24,technician,single,tertiary,no,777,yes,no,unknown,131,1,-1,0,unknown,2008-05-08
1300,41,management,divorced,tertiary,no,47,yes,no,unknown,160,1,-1,0,unknown,2008-05-08
1301,28,technician,married,primary,no,-58,yes,no,unknown,74,1,-1,0,unknown,2008-05-08
1302,55,unemployed,single,tertiary,no,1513,yes,no,unknown,60,1,-1,0,unknown,2008-05-08
1303,40,management,married,tertiary,no,121,no,no,unknown,82,1,-1,0,unknown,2008-05-08
1304,38,management,divorced,tertiary,no,904,yes,no,unknown,475,1,-1,0,unknown,2008-05-08
1305,40,technician,married,secondary,no,697,yes,no,unknown,111,1,-1,0,unknown,2008-05-08
1306,54,services,married,secondary,no,841,yes,no,unknown,284,4,-1,0,unknown,2008-05-08
1307,49,housemaid,married,secondary,no,7317,yes,no,unknown,140,1,-1,0,unknown,2008-05-08
1308,44,blue-collar,married,secondary,no,-95,yes,no,unknown,110,1,-1,0,unknown,2008-05-08
1309,32,management,single,tertiary,no,751,yes,no,unknown,64,1,-1,0,unknown,2008-05-08
1310,36,blue-collar,married,primary,no,250,yes,no,unknown,149,1,-1,0,unknown,2008-05-08
1311,35,technician,single,secondary,no,365,yes,no,unknown,256,2,-1,0,unknown,2008-05-08
1312,31,management,single,tertiary,no,1315,yes,no,unknown,156,1,-1,0,unknown,2008-05-08
1313,34,technician,married,secondary,no,65,yes,no,unknown,63,3,-1,0,unknown,2008-05-08
1314,36,management,married,tertiary,no,1852,no,no,unknown,362,1,-1,0,unknown,2008-05-08
1315,44,admin.,single,secondary,no,-84,yes,no,unknown,32,3,-1,0,unknown,2008-05-08
1316,44,blue-collar,single,secondary,no,36,yes,no,unknown,712,1,-1,0,unknown,2008-05-08
1317,51,blue-collar,married,unknown,no,125,yes,no,unknown,102,2,-1,0,unknown,2008-05-08
1318,36,blue-collar,married,secondary,no,0,no,no,unknown,338,2,-1,0,unknown,2008-05-08
1319,37,blue-collar,married,secondary,no,105,yes,no,unknown,69,2,-1,0,unknown,2008-05-08
1320,31,services,married,secondary,no,432,yes,no,unknown,446,1,-1,0,unknown,2008-05-08
1321,42,blue-collar,married,primary,no,555,yes,no,unknown,249,2,-1,0,unknown,2008-05-08
1322,55,entrepreneur,married,primary,no,-24,yes,no,unknown,176,1,-1,0,unknown,2008-05-08
1323,57,management,married,tertiary,no,2261,yes,no,unknown,1007,1,-1,0,unknown,2008-05-08
1324,33,services,married,secondary,no,804,yes,yes,unknown,266,1,-1,0,unknown,2008-05-08
1325,44,blue-collar,married,secondary,yes,-617,yes,no,unknown,172,1,-1,0,unknown,2008-05-08
1326,30,technician,married,secondary,no,-1,yes,no,unknown,323,1,-1,0,unknown,2008-05-08
1327,37,services,married,secondary,no,237,yes,no,unknown,175,1,-1,0,unknown,2008-05-08
1328,32,admin.,married,secondary,no,514,yes,no,unknown,459,1,-1,0,unknown,2008-05-08
1329,33,blue-collar,married,secondary,no,1988,yes,no,unknown,211,2,-1,0,unknown,2008-05-08
1330,31,technician,single,tertiary,no,491,yes,no,unknown,237,1,-1,0,unknown,2008-05-08
1331,46,technician,married,tertiary,no,675,yes,no,unknown,50,1,-1,0,unknown,2008-05-08
1332,34,blue-collar,single,secondary,no,177,yes,no,unknown,500,1,-1,0,unknown,2008-05-08
1333,51,admin.,divorced,secondary,no,340,yes,no,unknown,186,1,-1,0,unknown,2008-05-08
1334,49,technician,married,primary,no,230,yes,no,unknown,96,1,-1,0,unknown,2008-05-08
1335,52,management,single,tertiary,yes,0,no,no,unknown,98,1,-1,0,unknown,2008-05-08
1336,43,technician,married,tertiary,no,2331,yes,no,unknown,364,4,-1,0,unknown,2008-05-08
1337,35,blue-collar,divorced,secondary,no,0,yes,no,unknown,477,1,-1,0,unknown,2008-05-08
1338,27,student,single,secondary,no,217,yes,no,unknown,319,1,-1,0,unknown,2008-05-08
1339,43,blue-collar,married,primary,no,186,yes,no,unknown,178,1,-1,0,unknown,2008-05-08
1340,49,admin.,divorced,secondary,no,168,yes,yes,unknown,513,1,-1,0,unknown,2008-05-08
1341,50,services,divorced,secondary,no,145,yes,no,unknown,170,1,-1,0,unknown,2008-05-08
1342,33,admin.,divorced,secondary,no,140,yes,no,unknown,139,1,-1,0,unknown,2008-05-08
1343,49,services,married,secondary,no,-22,yes,no,unknown,70,1,-1,0,unknown,2008-05-08
1344,50,technician,married,secondary,no,389,yes,no,unknown,110,1,-1,0,unknown,2008-05-08
1345,42,admin.,married,secondary,no,323,yes,yes,unknown,280,2,-1,0,unknown,2008-05-08
1346,28,services,married,secondary,no,6,yes,no,unknown,667,1,-1,0,unknown,2008-05-08
1347,41,technician,married,secondary,no,225,yes,yes,unknown,63,2,-1,0,unknown,2008-05-08
1348,34,services,married,secondary,no,142,yes,no,unknown,159,4,-1,0,unknown,2008-05-08
1349,58,blue-collar,married,primary,no,5,no,no,unknown,177,2,-1,0,unknown,2008-05-08
1350,46,blue-collar,married,primary,no,174,yes,yes,unknown,108,3,-1,0,unknown,2008-05-08
1351,46,blue-collar,married,primary,no,-768,yes,no,unknown,194,3,-1,0,unknown,2008-05-08
1352,42,blue-collar,married,secondary,no,30,no,no,unknown,366,2,-1,0,unknown,2008-05-08
1353,40,blue-collar,married,primary,no,968,yes,yes,unknown,213,1,-1,0,unknown,2008-05-08
1354,42,blue-collar,divorced,secondary,no,47,yes,yes,unknown,141,1,-1,0,unknown,2008-05-08
1355,33,entrepreneur,married,secondary,no,0,yes,yes,unknown,982,1,-1,0,unknown,2008-05-08
1356,27,services,married,primary,no,91,yes,no,unknown,168,2,-1,0,unknown,2008-05-08
1357,43,blue-collar,married,primary,no,-77,yes,no,unknown,468,1,-1,0,unknown,2008-05-08
1358,28,blue-collar,married,unknown,no,486,yes,no,unknown,180,1,-1,0,unknown,2008-05-08
1359,34,blue-collar,single,secondary,no,341,yes,no,unknown,195,1,-1,0,unknown,2008-05-08
1360,37,services,married,secondary,no,50,yes,no,unknown,352,3,-1,0,unknown,2008-05-08
1361,41,services,married,secondary,no,205,yes,no,unknown,91,1,-1,0,unknown,2008-05-08
1362,39,admin.,single,secondary,no,762,yes,no,unknown,288,1,-1,0,unknown,2008-05-08
1363,37,technician,single,tertiary,no,31,yes,no,unknown,72,1,-1,0,unknown,2008-05-08
1364,41,unemployed,married,primary,yes,-581,yes,no,unknown,218,2,-1,0,unknown,2008-05-08
1365,36,services,single,secondary,no,-45,yes,no,unknown,289,1,-1,0,unknown,2008-05-08
1366,51,blue-collar,married,primary,no,0,no,no,unknown,384,1,-1,0,unknown,2008-05-08
1367,28,self-employed,married,tertiary,no,120,yes,yes,unknown,130,3,-1,0,unknown,2008-05-08
1368,31,blue-collar,married,secondary,no,335,yes,no,unknown,226,1,-1,0,unknown,2008-05-08
1369,33,services,married,secondary,no,-232,yes,no,unknown,208,1,-1,0,unknown,2008-05-08
1370,28,admin.,divorced,secondary,no,785,yes,no,unknown,442,2,-1,0,unknown,2008-05-08
1371,31,services,married,secondary,no,28,yes,no,unknown,101,1,-1,0,unknown,2008-05-08
1372,43,management,single,tertiary,no,2067,yes,no,unknown,756,1,-1,0,unknown,2008-05-08
1373,48,blue-collar,married,primary,no,448,yes,no,unknown,189,1,-1,0,unknown,2008-05-08
1374,26,student,single,tertiary,no,37,yes,no,unknown,108,1,-1,0,unknown,2008-05-08
1375,34,technician,single,tertiary,no,301,yes,no,unknown,205,1,-1,0,unknown,2008-05-08
1376,38,blue-collar,married,primary,no,668,no,no,unknown,238,1,-1,0,unknown,2008-05-08
1377,51,admin.,divorced,secondary,no,115,yes,yes,unknown,136,1,-1,0,unknown,2008-05-08
1378,49,admin.,single,secondary,no,275,no,no,unknown,14,1,-1,0,unknown,2008-05-08
1379,60,retired,married,primary,no,414,no,no,unknown,395,1,-1,0,unknown,2008-05-08
1380,32,management,single,tertiary,no,3,yes,no,unknown,161,1,-1,0,unknown,2008-05-08
1381,36,admin.,divorced,secondary,no,496,no,no,unknown,269,3,-1,0,unknown,2008-05-08
1382,28,management,single,tertiary,no,150,yes,no,unknown,491,1,-1,0,unknown,2008-05-08
1383,34,management,single,tertiary,no,163,no,no,unknown,44,1,-1,0,unknown,2008-05-08
1384,40,admin.,single,secondary,no,1322,yes,no,unknown,26,1,-1,0,unknown,2008-05-08
1385,33,housemaid,married,primary,no,1713,yes,no,unknown,22,1,-1,0,unknown,2008-05-08
1386,37,admin.,married,primary,no,242,yes,no,unknown,161,8,-1,0,unknown,2008-05-08
1387,40,management,married,tertiary,no,-29,no,no,unknown,406,2,-1,0,unknown,2008-05-08
1388,59,retired,divorced,tertiary,no,381,yes,no,unknown,422,4,-1,0,unknown,2008-05-08
1389,39,blue-collar,single,secondary,no,82,yes,no,unknown,147,5,-1,0,unknown,2008-05-08
